Date,Demand,Product_Product B,Product_Product C,Demand(t-1),Demand(t-2),Year,Month,DayOfWeek,Product_Product B * Demand,Product_Product C * Demand
2020-04-18,193,False,True,131.0,108.0,2020,4,5,0,193
2020-04-19,191,False,False,193.0,131.0,2020,4,6,0,0
2020-04-19,157,True,False,191.0,193.0,2020,4,6,157,0
2020-04-19,95,False,True,157.0,191.0,2020,4,6,0,95
2020-04-20,91,True,False,95.0,157.0,2020,4,0,91,0
2020-04-20,62,False,False,91.0,95.0,2020,4,0,0,0
2020-04-20,122,False,True,62.0,91.0,2020,4,0,0,122
2020-04-21,131,False,False,122.0,62.0,2020,4,1,0,0
2020-04-21,129,True,False,131.0,122.0,2020,4,1,129,0
2020-04-21,199,False,True,129.0,131.0,2020,4,1,0,199
2020-04-22,50,True,False,199.0,129.0,2020,4,2,50,0
2020-04-22,110,False,True,50.0,199.0,2020,4,2,0,110
2020-04-22,77,False,False,110.0,50.0,2020,4,2,0,0
2020-04-23,137,True,False,77.0,110.0,2020,4,3,137,0
2020-04-23,62,False,True,137.0,77.0,2020,4,3,0,62
2020-04-23,126,False,False,62.0,137.0,2020,4,3,0,0
2020-04-24,145,False,False,126.0,62.0,2020,4,4,0,0
2020-04-24,141,True,False,145.0,126.0,2020,4,4,141,0
2020-04-24,68,False,True,141.0,145.0,2020,4,4,0,68
2020-04-25,186,False,False,68.0,141.0,2020,4,5,0,0
2020-04-25,79,True,False,186.0,68.0,2020,4,5,79,0
2020-04-25,181,False,True,79.0,186.0,2020,4,5,0,181
2020-04-26,82,False,False,181.0,79.0,2020,4,6,0,0
2020-04-26,126,True,False,82.0,181.0,2020,4,6,126,0
2020-04-26,76,False,True,126.0,82.0,2020,4,6,0,76
2020-04-27,125,False,False,76.0,126.0,2020,4,0,0,0
2020-04-27,165,True,False,125.0,76.0,2020,4,0,165,0
2020-04-27,171,False,True,165.0,125.0,2020,4,0,0,171
2020-04-28,69,True,False,171.0,165.0,2020,4,1,69,0
2020-04-28,113,False,True,69.0,171.0,2020,4,1,0,113
2020-04-28,52,False,False,113.0,69.0,2020,4,1,0,0
2020-04-29,168,False,False,52.0,113.0,2020,4,2,0,0
2020-04-29,200,True,False,168.0,52.0,2020,4,2,200,0
2020-04-29,128,False,True,200.0,168.0,2020,4,2,0,128
2020-04-30,100,False,False,128.0,200.0,2020,4,3,0,0
2020-04-30,117,True,False,100.0,128.0,2020,4,3,117,0
2020-04-30,197,False,True,117.0,100.0,2020,4,3,0,197
2020-05-01,131,True,False,197.0,117.0,2020,5,4,131,0
2020-05-01,174,False,False,131.0,197.0,2020,5,4,0,0
2020-05-01,168,False,True,174.0,131.0,2020,5,4,0,168
2020-05-02,67,False,False,168.0,174.0,2020,5,5,0,0
2020-05-02,147,True,False,67.0,168.0,2020,5,5,147,0
2020-05-02,111,False,True,147.0,67.0,2020,5,5,0,111
2020-05-03,127,True,False,111.0,147.0,2020,5,6,127,0
2020-05-03,104,False,True,127.0,111.0,2020,5,6,0,104
2020-05-03,174,False,False,104.0,127.0,2020,5,6,0,0
2020-05-04,56,False,True,174.0,104.0,2020,5,0,0,56
2020-05-04,183,True,False,56.0,174.0,2020,5,0,183,0
2020-05-04,177,False,False,183.0,56.0,2020,5,0,0,0
2020-05-05,54,False,False,177.0,183.0,2020,5,1,0,0
2020-05-05,142,True,False,54.0,177.0,2020,5,1,142,0
2020-05-05,94,False,True,142.0,54.0,2020,5,1,0,94
2020-05-06,121,False,False,94.0,142.0,2020,5,2,0,0
2020-05-06,74,True,False,121.0,94.0,2020,5,2,74,0
2020-05-06,129,False,True,74.0,121.0,2020,5,2,0,129
2020-05-07,162,False,False,129.0,74.0,2020,5,3,0,0
2020-05-07,177,True,False,162.0,129.0,2020,5,3,177,0
2020-05-07,88,False,True,177.0,162.0,2020,5,3,0,88
2020-05-08,180,False,False,88.0,177.0,2020,5,4,0,0
2020-05-08,143,True,False,180.0,88.0,2020,5,4,143,0
2020-05-08,96,False,True,143.0,180.0,2020,5,4,0,96
2020-05-09,79,True,False,96.0,143.0,2020,5,5,79,0
2020-05-09,186,False,True,79.0,96.0,2020,5,5,0,186
2020-05-09,182,False,False,186.0,79.0,2020,5,5,0,0
2020-05-10,75,False,False,182.0,186.0,2020,5,6,0,0
2020-05-10,107,True,False,75.0,182.0,2020,5,6,107,0
2020-05-10,85,False,True,107.0,75.0,2020,5,6,0,85
2020-05-11,77,False,False,85.0,107.0,2020,5,0,0,0
2020-05-11,100,True,False,77.0,85.0,2020,5,0,100,0
2020-05-11,172,False,True,100.0,77.0,2020,5,0,0,172
2020-05-12,77,True,False,172.0,100.0,2020,5,1,77,0
2020-05-12,134,False,False,77.0,172.0,2020,5,1,0,0
2020-05-12,78,False,True,134.0,77.0,2020,5,1,0,78
2020-05-13,108,False,False,78.0,134.0,2020,5,2,0,0
2020-05-13,170,True,False,108.0,78.0,2020,5,2,170,0
2020-05-13,141,False,True,170.0,108.0,2020,5,2,0,141
2020-05-14,92,True,False,141.0,170.0,2020,5,3,92,0
2020-05-14,119,False,True,92.0,141.0,2020,5,3,0,119
2020-05-14,70,False,False,119.0,92.0,2020,5,3,0,0
2020-05-15,152,True,False,70.0,119.0,2020,5,4,152,0
2020-05-15,127,False,True,152.0,70.0,2020,5,4,0,127
2020-05-15,59,False,False,127.0,152.0,2020,5,4,0,0
2020-05-16,80,True,False,59.0,127.0,2020,5,5,80,0
2020-05-16,121,False,True,80.0,59.0,2020,5,5,0,121
2020-05-16,68,False,False,121.0,80.0,2020,5,5,0,0
2020-05-17,68,False,False,68.0,121.0,2020,5,6,0,0
2020-05-17,84,True,False,68.0,68.0,2020,5,6,84,0
2020-05-17,140,False,True,84.0,68.0,2020,5,6,0,140
2020-05-18,172,False,False,140.0,84.0,2020,5,0,0,0
2020-05-18,127,True,False,172.0,140.0,2020,5,0,127,0
2020-05-18,77,False,True,127.0,172.0,2020,5,0,0,77
2020-05-19,154,False,False,77.0,127.0,2020,5,1,0,0
2020-05-19,159,True,False,154.0,77.0,2020,5,1,159,0
2020-05-19,80,False,True,159.0,154.0,2020,5,1,0,80
2020-05-20,166,False,False,80.0,159.0,2020,5,2,0,0
2020-05-20,67,True,False,166.0,80.0,2020,5,2,67,0
2020-05-20,133,False,True,67.0,166.0,2020,5,2,0,133
2020-05-21,191,True,False,133.0,67.0,2020,5,3,191,0
2020-05-21,135,False,True,191.0,133.0,2020,5,3,0,135
2020-05-21,56,False,False,135.0,191.0,2020,5,3,0,0
2020-05-22,176,False,False,56.0,135.0,2020,5,4,0,0
2020-05-22,131,True,False,176.0,56.0,2020,5,4,131,0
2020-05-22,56,False,True,131.0,176.0,2020,5,4,0,56
2020-05-23,159,False,False,56.0,131.0,2020,5,5,0,0
2020-05-23,78,True,False,159.0,56.0,2020,5,5,78,0
2020-05-23,191,False,True,78.0,159.0,2020,5,5,0,191
2020-05-24,84,True,False,191.0,78.0,2020,5,6,84,0
2020-05-24,102,False,False,84.0,191.0,2020,5,6,0,0
2020-05-24,199,False,True,102.0,84.0,2020,5,6,0,199
2020-05-25,75,False,False,199.0,102.0,2020,5,0,0,0
2020-05-25,85,True,False,75.0,199.0,2020,5,0,85,0
2020-05-25,163,False,True,85.0,75.0,2020,5,0,0,163
2020-05-26,195,True,False,163.0,85.0,2020,5,1,195,0
2020-05-26,133,False,True,195.0,163.0,2020,5,1,0,133
2020-05-26,145,False,False,133.0,195.0,2020,5,1,0,0
2020-05-27,140,True,False,145.0,133.0,2020,5,2,140,0
2020-05-27,157,False,True,140.0,145.0,2020,5,2,0,157
2020-05-27,56,False,False,157.0,140.0,2020,5,2,0,0
2020-05-28,162,False,False,56.0,157.0,2020,5,3,0,0
2020-05-28,52,True,False,162.0,56.0,2020,5,3,52,0
2020-05-28,94,False,True,52.0,162.0,2020,5,3,0,94
2020-05-29,100,False,False,94.0,52.0,2020,5,4,0,0
2020-05-29,142,True,False,100.0,94.0,2020,5,4,142,0
2020-05-29,199,False,True,142.0,100.0,2020,5,4,0,199
2020-05-30,200,False,True,199.0,142.0,2020,5,5,0,200
2020-05-30,150,True,False,200.0,199.0,2020,5,5,150,0
2020-05-30,149,False,False,150.0,200.0,2020,5,5,0,0
2020-05-31,164,False,False,149.0,150.0,2020,5,6,0,0
2020-05-31,78,True,False,164.0,149.0,2020,5,6,78,0
2020-05-31,107,False,True,78.0,164.0,2020,5,6,0,107
2020-06-01,198,False,False,107.0,78.0,2020,6,0,0,0
2020-06-01,79,True,False,198.0,107.0,2020,6,0,79,0
2020-06-01,161,False,True,79.0,198.0,2020,6,0,0,161
2020-06-02,155,False,True,161.0,79.0,2020,6,1,0,155
2020-06-02,197,True,False,155.0,161.0,2020,6,1,197,0
2020-06-02,165,False,False,197.0,155.0,2020,6,1,0,0
2020-06-03,93,False,False,165.0,197.0,2020,6,2,0,0
2020-06-03,141,True,False,93.0,165.0,2020,6,2,141,0
2020-06-03,195,False,True,141.0,93.0,2020,6,2,0,195
2020-06-04,89,False,False,195.0,141.0,2020,6,3,0,0
2020-06-04,162,True,False,89.0,195.0,2020,6,3,162,0
2020-06-04,106,False,True,162.0,89.0,2020,6,3,0,106
2020-06-05,96,False,False,106.0,162.0,2020,6,4,0,0
2020-06-05,149,True,False,96.0,106.0,2020,6,4,149,0
2020-06-05,105,False,True,149.0,96.0,2020,6,4,0,105
2020-06-06,69,False,True,105.0,149.0,2020,6,5,0,69
2020-06-06,113,False,False,69.0,105.0,2020,6,5,0,0
2020-06-06,128,True,False,113.0,69.0,2020,6,5,128,0
2020-06-07,162,True,False,128.0,113.0,2020,6,6,162,0
2020-06-07,188,False,True,162.0,128.0,2020,6,6,0,188
2020-06-07,102,False,False,188.0,162.0,2020,6,6,0,0
2020-06-08,178,False,True,102.0,188.0,2020,6,0,0,178
2020-06-08,65,True,False,178.0,102.0,2020,6,0,65,0
2020-06-08,173,False,False,65.0,178.0,2020,6,0,0,0
2020-06-09,88,False,False,173.0,65.0,2020,6,1,0,0
2020-06-09,104,True,False,88.0,173.0,2020,6,1,104,0
2020-06-09,139,False,True,104.0,88.0,2020,6,1,0,139
2020-06-10,122,False,False,139.0,104.0,2020,6,2,0,0
2020-06-10,153,True,False,122.0,139.0,2020,6,2,153,0
2020-06-10,131,False,True,153.0,122.0,2020,6,2,0,131
2020-06-11,89,False,False,131.0,153.0,2020,6,3,0,0
2020-06-11,77,True,False,89.0,131.0,2020,6,3,77,0
2020-06-11,142,False,True,77.0,89.0,2020,6,3,0,142
2020-06-12,56,False,False,142.0,77.0,2020,6,4,0,0
2020-06-12,56,True,False,56.0,142.0,2020,6,4,56,0
2020-06-12,69,False,True,56.0,56.0,2020,6,4,0,69
2020-06-13,69,True,False,69.0,56.0,2020,6,5,69,0
2020-06-13,169,False,True,69.0,69.0,2020,6,5,0,169
2020-06-13,85,False,False,169.0,69.0,2020,6,5,0,0
2020-06-14,168,False,False,85.0,169.0,2020,6,6,0,0
2020-06-14,110,True,False,168.0,85.0,2020,6,6,110,0
2020-06-14,109,False,True,110.0,168.0,2020,6,6,0,109
2020-06-15,190,False,False,109.0,110.0,2020,6,0,0,0
2020-06-15,66,True,False,190.0,109.0,2020,6,0,66,0
2020-06-15,88,False,True,66.0,190.0,2020,6,0,0,88
2020-06-16,175,True,False,88.0,66.0,2020,6,1,175,0
2020-06-16,161,False,False,175.0,88.0,2020,6,1,0,0
2020-06-16,74,False,True,161.0,175.0,2020,6,1,0,74
2020-06-17,79,False,False,74.0,161.0,2020,6,2,0,0
2020-06-17,150,True,False,79.0,74.0,2020,6,2,150,0
2020-06-17,123,False,True,150.0,79.0,2020,6,2,0,123
2020-06-18,111,True,False,123.0,150.0,2020,6,3,111,0
2020-06-18,64,False,True,111.0,123.0,2020,6,3,0,64
2020-06-18,179,False,False,64.0,111.0,2020,6,3,0,0
2020-06-19,70,False,True,179.0,64.0,2020,6,4,0,70
2020-06-19,58,True,False,70.0,179.0,2020,6,4,58,0
2020-06-19,92,False,False,58.0,70.0,2020,6,4,0,0
2020-06-20,136,False,False,92.0,58.0,2020,6,5,0,0
2020-06-20,79,True,False,136.0,92.0,2020,6,5,79,0
2020-06-20,79,False,True,79.0,136.0,2020,6,5,0,79
2020-06-21,159,False,False,79.0,79.0,2020,6,6,0,0
2020-06-21,169,True,False,159.0,79.0,2020,6,6,169,0
2020-06-21,192,False,True,169.0,159.0,2020,6,6,0,192
2020-06-22,115,False,False,192.0,169.0,2020,6,0,0,0
2020-06-22,85,True,False,115.0,192.0,2020,6,0,85,0
2020-06-22,150,False,True,85.0,115.0,2020,6,0,0,150
2020-06-23,110,False,True,150.0,85.0,2020,6,1,0,110
2020-06-23,114,False,False,110.0,150.0,2020,6,1,0,0
2020-06-23,173,True,False,114.0,110.0,2020,6,1,173,0
2020-06-24,181,False,True,173.0,114.0,2020,6,2,0,181
2020-06-24,113,True,False,181.0,173.0,2020,6,2,113,0
2020-06-24,110,False,False,113.0,181.0,2020,6,2,0,0
2020-06-25,91,False,False,110.0,113.0,2020,6,3,0,0
2020-06-25,191,True,False,91.0,110.0,2020,6,3,191,0
2020-06-25,130,False,True,191.0,91.0,2020,6,3,0,130
2020-06-26,156,False,False,130.0,191.0,2020,6,4,0,0
2020-06-26,159,True,False,156.0,130.0,2020,6,4,159,0
2020-06-26,158,False,True,159.0,156.0,2020,6,4,0,158
2020-06-27,193,False,True,158.0,159.0,2020,6,5,0,193
2020-06-27,179,False,False,193.0,158.0,2020,6,5,0,0
2020-06-27,194,True,False,179.0,193.0,2020,6,5,194,0
2020-06-28,169,True,False,194.0,179.0,2020,6,6,169,0
2020-06-28,112,False,True,169.0,194.0,2020,6,6,0,112
2020-06-28,115,False,False,112.0,169.0,2020,6,6,0,0
2020-06-29,185,True,False,115.0,112.0,2020,6,0,185,0
2020-06-29,132,False,True,185.0,115.0,2020,6,0,0,132
2020-06-29,147,False,False,132.0,185.0,2020,6,0,0,0
2020-06-30,168,True,False,147.0,132.0,2020,6,1,168,0
2020-06-30,186,False,True,168.0,147.0,2020,6,1,0,186
2020-06-30,197,False,False,186.0,168.0,2020,6,1,0,0
2020-07-01,193,False,True,197.0,186.0,2020,7,2,0,193
2020-07-01,110,True,False,193.0,197.0,2020,7,2,110,0
2020-07-01,122,False,False,110.0,193.0,2020,7,2,0,0
2020-07-02,143,False,False,122.0,110.0,2020,7,3,0,0
2020-07-02,86,True,False,143.0,122.0,2020,7,3,86,0
2020-07-02,158,False,True,86.0,143.0,2020,7,3,0,158
2020-07-03,132,False,False,158.0,86.0,2020,7,4,0,0
2020-07-03,142,True,False,132.0,158.0,2020,7,4,142,0
2020-07-03,160,False,True,142.0,132.0,2020,7,4,0,160
2020-07-04,152,False,False,160.0,142.0,2020,7,5,0,0
2020-07-04,76,True,False,152.0,160.0,2020,7,5,76,0
2020-07-04,195,False,True,76.0,152.0,2020,7,5,0,195
2020-07-05,101,False,False,195.0,76.0,2020,7,6,0,0
2020-07-05,176,True,False,101.0,195.0,2020,7,6,176,0
2020-07-05,195,False,True,176.0,101.0,2020,7,6,0,195
2020-07-06,192,True,False,195.0,176.0,2020,7,0,192,0
2020-07-06,162,False,True,192.0,195.0,2020,7,0,0,162
2020-07-06,149,False,False,162.0,192.0,2020,7,0,0,0
2020-07-07,154,False,False,149.0,162.0,2020,7,1,0,0
2020-07-07,56,True,False,154.0,149.0,2020,7,1,56,0
2020-07-07,62,False,True,56.0,154.0,2020,7,1,0,62
2020-07-08,143,False,False,62.0,56.0,2020,7,2,0,0
2020-07-08,182,True,False,143.0,62.0,2020,7,2,182,0
2020-07-08,61,False,True,182.0,143.0,2020,7,2,0,61
2020-07-09,81,True,False,61.0,182.0,2020,7,3,81,0
2020-07-09,116,False,False,81.0,61.0,2020,7,3,0,0
2020-07-09,141,False,True,116.0,81.0,2020,7,3,0,141
2020-07-10,82,False,False,141.0,116.0,2020,7,4,0,0
2020-07-10,142,True,False,82.0,141.0,2020,7,4,142,0
2020-07-10,135,False,True,142.0,82.0,2020,7,4,0,135
2020-07-11,199,True,False,135.0,142.0,2020,7,5,199,0
2020-07-11,155,False,True,199.0,135.0,2020,7,5,0,155
2020-07-11,59,False,False,155.0,199.0,2020,7,5,0,0
2020-07-12,101,False,True,59.0,155.0,2020,7,6,0,101
2020-07-12,157,True,False,101.0,59.0,2020,7,6,157,0
2020-07-12,83,False,False,157.0,101.0,2020,7,6,0,0
2020-07-13,190,False,False,83.0,157.0,2020,7,0,0,0
2020-07-13,128,True,False,190.0,83.0,2020,7,0,128,0
2020-07-13,84,False,True,128.0,190.0,2020,7,0,0,84
2020-07-14,187,False,False,84.0,128.0,2020,7,1,0,0
2020-07-14,113,True,False,187.0,84.0,2020,7,1,113,0
2020-07-14,69,False,True,113.0,187.0,2020,7,1,0,69
2020-07-15,81,False,False,69.0,113.0,2020,7,2,0,0
2020-07-15,200,True,False,81.0,69.0,2020,7,2,200,0
2020-07-15,171,False,True,200.0,81.0,2020,7,2,0,171
2020-07-16,81,False,False,171.0,200.0,2020,7,3,0,0
2020-07-16,137,True,False,81.0,171.0,2020,7,3,137,0
2020-07-16,99,False,True,137.0,81.0,2020,7,3,0,99
2020-07-17,69,True,False,99.0,137.0,2020,7,4,69,0
2020-07-17,142,False,True,69.0,99.0,2020,7,4,0,142
2020-07-17,172,False,False,142.0,69.0,2020,7,4,0,0
2020-07-18,115,False,False,172.0,142.0,2020,7,5,0,0
2020-07-18,144,True,False,115.0,172.0,2020,7,5,144,0
2020-07-18,50,False,True,144.0,115.0,2020,7,5,0,50
2020-07-19,151,False,False,50.0,144.0,2020,7,6,0,0
2020-07-19,169,True,False,151.0,50.0,2020,7,6,169,0
2020-07-19,113,False,True,169.0,151.0,2020,7,6,0,113
2020-07-20,126,True,False,113.0,169.0,2020,7,0,126,0
2020-07-20,62,False,False,126.0,113.0,2020,7,0,0,0
2020-07-20,193,False,True,62.0,126.0,2020,7,0,0,193
2020-07-21,160,False,False,193.0,62.0,2020,7,1,0,0
2020-07-21,100,True,False,160.0,193.0,2020,7,1,100,0
2020-07-21,130,False,True,100.0,160.0,2020,7,1,0,130
2020-07-22,68,True,False,130.0,100.0,2020,7,2,68,0
2020-07-22,150,False,True,68.0,130.0,2020,7,2,0,150
2020-07-22,87,False,False,150.0,68.0,2020,7,2,0,0
2020-07-23,195,True,False,87.0,150.0,2020,7,3,195,0
2020-07-23,96,False,True,195.0,87.0,2020,7,3,0,96
2020-07-23,134,False,False,96.0,195.0,2020,7,3,0,0
2020-07-24,115,False,False,134.0,96.0,2020,7,4,0,0
2020-07-24,82,True,False,115.0,134.0,2020,7,4,82,0
2020-07-24,115,False,True,82.0,115.0,2020,7,4,0,115
2020-07-25,166,False,False,115.0,82.0,2020,7,5,0,0
2020-07-25,73,True,False,166.0,115.0,2020,7,5,73,0
2020-07-25,196,False,True,73.0,166.0,2020,7,5,0,196
2020-07-26,150,False,False,196.0,73.0,2020,7,6,0,0
2020-07-26,74,True,False,150.0,196.0,2020,7,6,74,0
2020-07-26,106,False,True,74.0,150.0,2020,7,6,0,106
2020-07-27,189,False,False,106.0,74.0,2020,7,0,0,0
2020-07-27,143,True,False,189.0,106.0,2020,7,0,143,0
2020-07-27,64,False,True,143.0,189.0,2020,7,0,0,64
2020-07-28,103,True,False,64.0,143.0,2020,7,1,103,0
2020-07-28,189,False,True,103.0,64.0,2020,7,1,0,189
2020-07-28,137,False,False,189.0,103.0,2020,7,1,0,0
2020-07-29,131,False,False,137.0,189.0,2020,7,2,0,0
2020-07-29,151,True,False,131.0,137.0,2020,7,2,151,0
2020-07-29,121,False,True,151.0,131.0,2020,7,2,0,121
2020-07-30,94,False,False,121.0,151.0,2020,7,3,0,0
2020-07-30,145,True,False,94.0,121.0,2020,7,3,145,0
2020-07-30,131,False,True,145.0,94.0,2020,7,3,0,131
2020-07-31,122,True,False,131.0,145.0,2020,7,4,122,0
2020-07-31,158,False,False,122.0,131.0,2020,7,4,0,0
2020-07-31,68,False,True,158.0,122.0,2020,7,4,0,68
2020-08-01,69,False,False,68.0,158.0,2020,8,5,0,0
2020-08-01,52,True,False,69.0,68.0,2020,8,5,52,0
2020-08-01,103,False,True,52.0,69.0,2020,8,5,0,103
2020-08-02,172,True,False,103.0,52.0,2020,8,6,172,0
2020-08-02,116,False,True,172.0,103.0,2020,8,6,0,116
2020-08-02,74,False,False,116.0,172.0,2020,8,6,0,0
2020-08-03,167,False,True,74.0,116.0,2020,8,0,0,167
2020-08-03,120,True,False,167.0,74.0,2020,8,0,120,0
2020-08-03,121,False,False,120.0,167.0,2020,8,0,0,0
2020-08-04,157,False,False,121.0,120.0,2020,8,1,0,0
2020-08-04,135,True,False,157.0,121.0,2020,8,1,135,0
2020-08-04,130,False,True,135.0,157.0,2020,8,1,0,130
2020-08-05,138,False,False,130.0,135.0,2020,8,2,0,0
2020-08-05,147,True,False,138.0,130.0,2020,8,2,147,0
2020-08-05,191,False,True,147.0,138.0,2020,8,2,0,191
2020-08-06,179,False,False,191.0,147.0,2020,8,3,0,0
2020-08-06,182,True,False,179.0,191.0,2020,8,3,182,0
2020-08-06,184,False,True,182.0,179.0,2020,8,3,0,184
2020-08-07,180,False,False,184.0,182.0,2020,8,4,0,0
2020-08-07,104,True,False,180.0,184.0,2020,8,4,104,0
2020-08-07,198,False,True,104.0,180.0,2020,8,4,0,198
2020-08-08,138,True,False,198.0,104.0,2020,8,5,138,0
2020-08-08,107,False,True,138.0,198.0,2020,8,5,0,107
2020-08-08,57,False,False,107.0,138.0,2020,8,5,0,0
2020-08-09,76,False,False,57.0,107.0,2020,8,6,0,0
2020-08-09,171,True,False,76.0,57.0,2020,8,6,171,0
2020-08-09,136,False,True,171.0,76.0,2020,8,6,0,136
2020-08-10,155,False,False,136.0,171.0,2020,8,0,0,0
2020-08-10,71,True,False,155.0,136.0,2020,8,0,71,0
2020-08-10,53,False,True,71.0,155.0,2020,8,0,0,53
2020-08-11,145,True,False,53.0,71.0,2020,8,1,145,0
2020-08-11,67,False,False,145.0,53.0,2020,8,1,0,0
2020-08-11,124,False,True,67.0,145.0,2020,8,1,0,124
2020-08-12,101,False,False,124.0,67.0,2020,8,2,0,0
2020-08-12,76,True,False,101.0,124.0,2020,8,2,76,0
2020-08-12,64,False,True,76.0,101.0,2020,8,2,0,64
2020-08-13,106,True,False,64.0,76.0,2020,8,3,106,0
2020-08-13,68,False,True,106.0,64.0,2020,8,3,0,68
2020-08-13,188,False,False,68.0,106.0,2020,8,3,0,0
2020-08-14,180,True,False,188.0,68.0,2020,8,4,180,0
2020-08-14,137,False,True,180.0,188.0,2020,8,4,0,137
2020-08-14,181,False,False,137.0,180.0,2020,8,4,0,0
2020-08-15,134,True,False,181.0,137.0,2020,8,5,134,0
2020-08-15,124,False,True,134.0,181.0,2020,8,5,0,124
2020-08-15,110,False,False,124.0,134.0,2020,8,5,0,0
2020-08-16,154,False,False,110.0,124.0,2020,8,6,0,0
2020-08-16,199,True,False,154.0,110.0,2020,8,6,199,0
2020-08-16,148,False,True,199.0,154.0,2020,8,6,0,148
2020-08-17,186,False,False,148.0,199.0,2020,8,0,0,0
2020-08-17,115,True,False,186.0,148.0,2020,8,0,115,0
2020-08-17,122,False,True,115.0,186.0,2020,8,0,0,122
2020-08-18,161,False,False,122.0,115.0,2020,8,1,0,0
2020-08-18,147,True,False,161.0,122.0,2020,8,1,147,0
2020-08-18,108,False,True,147.0,161.0,2020,8,1,0,108
2020-08-19,128,False,False,108.0,147.0,2020,8,2,0,0
2020-08-19,121,True,False,128.0,108.0,2020,8,2,121,0
2020-08-19,179,False,True,121.0,128.0,2020,8,2,0,179
2020-08-20,129,True,False,179.0,121.0,2020,8,3,129,0
2020-08-20,101,False,True,129.0,179.0,2020,8,3,0,101
2020-08-20,171,False,False,101.0,129.0,2020,8,3,0,0
2020-08-21,173,False,False,171.0,101.0,2020,8,4,0,0
2020-08-21,169,True,False,173.0,171.0,2020,8,4,169,0
2020-08-21,107,False,True,169.0,173.0,2020,8,4,0,107
2020-08-22,168,False,False,107.0,169.0,2020,8,5,0,0
2020-08-22,157,True,False,168.0,107.0,2020,8,5,157,0
2020-08-22,147,False,True,157.0,168.0,2020,8,5,0,147
2020-08-23,122,True,False,147.0,157.0,2020,8,6,122,0
2020-08-23,76,False,False,122.0,147.0,2020,8,6,0,0
2020-08-23,55,False,True,76.0,122.0,2020,8,6,0,55
2020-08-24,111,False,False,55.0,76.0,2020,8,0,0,0
2020-08-24,74,True,False,111.0,55.0,2020,8,0,74,0
2020-08-24,197,False,True,74.0,111.0,2020,8,0,0,197
2020-08-25,124,True,False,197.0,74.0,2020,8,1,124,0
2020-08-25,165,False,True,124.0,197.0,2020,8,1,0,165
2020-08-25,100,False,False,165.0,124.0,2020,8,1,0,0
2020-08-26,134,True,False,100.0,165.0,2020,8,2,134,0
2020-08-26,119,False,True,134.0,100.0,2020,8,2,0,119
2020-08-26,77,False,False,119.0,134.0,2020,8,2,0,0
2020-08-27,137,False,False,77.0,119.0,2020,8,3,0,0
2020-08-27,170,True,False,137.0,77.0,2020,8,3,170,0
2020-08-27,184,False,True,170.0,137.0,2020,8,3,0,184
2020-08-28,152,False,False,184.0,170.0,2020,8,4,0,0
2020-08-28,87,True,False,152.0,184.0,2020,8,4,87,0
2020-08-28,102,False,True,87.0,152.0,2020,8,4,0,102
2020-08-29,175,False,True,102.0,87.0,2020,8,5,0,175
2020-08-29,139,True,False,175.0,102.0,2020,8,5,139,0
2020-08-29,137,False,False,139.0,175.0,2020,8,5,0,0
2020-08-30,165,False,False,137.0,139.0,2020,8,6,0,0
2020-08-30,184,True,False,165.0,137.0,2020,8,6,184,0
2020-08-30,170,False,True,184.0,165.0,2020,8,6,0,170
2020-08-31,123,False,False,170.0,184.0,2020,8,0,0,0
2020-08-31,121,True,False,123.0,170.0,2020,8,0,121,0
2020-08-31,176,False,True,121.0,123.0,2020,8,0,0,176
2020-09-01,96,False,True,176.0,121.0,2020,9,1,0,96
2020-09-01,53,True,False,96.0,176.0,2020,9,1,53,0
2020-09-01,116,False,False,53.0,96.0,2020,9,1,0,0
2020-09-02,139,False,False,116.0,53.0,2020,9,2,0,0
2020-09-02,152,True,False,139.0,116.0,2020,9,2,152,0
2020-09-02,94,False,True,152.0,139.0,2020,9,2,0,94
2020-09-03,194,False,False,94.0,152.0,2020,9,3,0,0
2020-09-03,61,True,False,194.0,94.0,2020,9,3,61,0
2020-09-03,139,False,True,61.0,194.0,2020,9,3,0,139
2020-09-04,99,False,False,139.0,61.0,2020,9,4,0,0
2020-09-04,181,True,False,99.0,139.0,2020,9,4,181,0
2020-09-04,78,False,True,181.0,99.0,2020,9,4,0,78
2020-09-05,149,False,True,78.0,181.0,2020,9,5,0,149
2020-09-05,96,False,False,149.0,78.0,2020,9,5,0,0
2020-09-05,64,True,False,96.0,149.0,2020,9,5,64,0
2020-09-06,89,True,False,64.0,96.0,2020,9,6,89,0
2020-09-06,83,False,True,89.0,64.0,2020,9,6,0,83
2020-09-06,73,False,False,83.0,89.0,2020,9,6,0,0
2020-09-07,119,False,True,73.0,83.0,2020,9,0,0,119
2020-09-07,193,True,False,119.0,73.0,2020,9,0,193,0
2020-09-07,73,False,False,193.0,119.0,2020,9,0,0,0
2020-09-08,115,False,False,73.0,193.0,2020,9,1,0,0
2020-09-08,82,True,False,115.0,73.0,2020,9,1,82,0
2020-09-08,116,False,True,82.0,115.0,2020,9,1,0,116
2020-09-09,168,False,False,116.0,82.0,2020,9,2,0,0
2020-09-09,88,True,False,168.0,116.0,2020,9,2,88,0
2020-09-09,102,False,True,88.0,168.0,2020,9,2,0,102
2020-09-10,197,False,False,102.0,88.0,2020,9,3,0,0
2020-09-10,118,True,False,197.0,102.0,2020,9,3,118,0
